,description,kappas,method,outcome,road,accum_neg_oob,avg_brake,avg_brake_input,avg_oob_counter,avg_oob_distance,avg_steering,avg_steering_input,avg_throttle,avg_throttle_input,avg_vel_kmh,avg_wheelspeed,max_brake,max_brake_input,max_oob_counter,max_oob_distance,max_oob_percentage,max_steering,max_steering_input,max_throttle,max_throttle_input,max_vel_kmh,max_wheelspeed,mean_brake,mean_brake_input,mean_oob_counter,mean_oob_distance,mean_steering,mean_steering_input,mean_throttle,mean_throttle_input,mean_vel_kmh,mean_wheelspeed,min_brake,min_brake_input,min_oob_counter,min_oob_distance,min_steering,min_steering_input,min_throttle,min_throttle_input,min_vel_kmh,min_wheelspeed,parent_index,parent_min_oob_distance,parent_outcome 
82,The road is too sharp,"[-0.039795918367346944, -0.07, -0.0363265306122449, -0.05121615993336111, -0.06438499264762132, -0.08573173124276104, -0.05757469331410343, -0.05089021223901126, -0.030508692708006435, -0.0005985780184539768, -0.013863884140902956, -0.023047557610290717, 0.0012303658373374327, 0.008373222980194578, 0.04204669236794968, 0.06522734851232347, 0.039819151221076196, 0.02418237212632926, -0.023862166080330524]",randomly modify a kappa,INVALID,"[(71.28253409253665, 32.86626817717175), (71.29049735964398, 42.866265006490096), (76.5154591691248, 51.39268125773346), (85.34166748434978, 56.09353721981668), (95.32831928735078, 56.61005030350091), (103.97487758204431, 51.586403256139164), (106.87157001158195, 42.015135159974506), (102.76977498095837, 32.895087050082125), (94.54942587461508, 27.20071609537246), (84.74643525956614, 25.225526230761382), (74.75580393617838, 24.792760982453085), (64.76001510023009, 25.08294290320557), (54.98723036249365, 27.202536843059526), (45.50329445431487, 30.373492486009653), (35.878085844939605, 33.085569038396805), (25.88062777912242, 33.31102906196395), (17.171905968177192, 28.39593349630433), (12.101554128864109, 19.77667991924939), (10.0, 10.0)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Successful test,,reversed road,PASS,"[(10.0, 26.02989182833091), (16.085128683406104, 18.094451770817507), (24.57698392413007, 12.813505400081581), (34.26248550941576, 10.325321515914588), (44.257192404131736, 10.0), (54.2037744405417, 11.032233400431565), (63.55090216797198, 14.586273812005984), (72.20848531377308, 19.590897081897577), (80.14318492293117, 25.676991240915044), (85.40874727107541, 34.17839425205419), (88.0466700225175, 43.82418937518552), (89.44152823775309, 53.726430058959565), (88.69599691580734, 63.69860048710598), (85.22394682245385, 73.07649300884262), (78.51550102243294, 80.49247271136215), (68.90028007326933, 83.23974883486426), (59.61193251384315, 79.53480624215086), (54.45692586428277, 70.9659144559869), (54.448962597175445, 60.96591762666855)]",0.0,0.008109007262040545,0.00818850733323702,0.0,1.6329695193706655,88.87776933550444,-0.17606004916946397,0.13207993579186617,0.16682972441977317,34.116504854368934,9.498742697307023,0.23545292836273646,0.23545292836273646,0.0,1.997866485703311,0.0,191.20701515917938,-0.0847197222728819,0.9287940168605944,0.9287940168605944,51.0,14.45076272179865,0.008109007262040545,0.00818850733323702,0.0,1.6329695193706655,88.87776933550444,-0.17606004916946397,0.13207993579186617,0.16682972441977317,34.116504854368934,9.498742697307023,0.0,0.0,0.0,0.8691820683724509,0.0,-0.37409825406762415,0.0,0.0,0.0,0.0,5.0,-1.3941568612034039,FAIL
84,The road is too sharp,"[-0.06468597054116108, -0.05490313912922324, -0.01714803708840692, -0.04383099462740997, 4.65563929981927e-05, -0.02723564153359699, -0.02475211068846602, -0.007405171912955817, -0.01862966170887418, -0.05375930062460092, -0.0037593006246009197, -0.021642597897134706, -0.021270304039983354, -0.034723032069970856, -0.04142857142857143, -0.07, -0.0615694991032648, -0.06836318200749689, -0.039795918367346944]",reverse kappas,INVALID,"[(10.0, 53.857997475350984), (10.007963267107328, 63.85799430466933), (15.643999782503144, 72.11844782715374), (23.83016328381497, 77.86185510243817), (33.36289971784559, 80.88293704096701), (43.324221201314, 81.76161462858991), (53.31272058163884, 81.28215646644219), (62.842432519447385, 78.25154755363448), (71.76404336505581, 73.7343736672845), (80.02381107870957, 68.09733212792338), (85.75238705930542, 59.900783022687676), (88.92077744750014, 50.4159898068081), (90.86222428920831, 40.60626075036513), (90.67044564154634, 30.6080998719685), (87.72340589049233, 21.052213900186104), (81.43622418201082, 13.275881463584934), (71.98801796937232, 10.0), (62.50863364527942, 13.184536518261638), (56.88670359918078, 21.45459713211287)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,The road is self-intersecting,"[-0.05375930062460092, -0.01862966170887418, -0.007405171912955817, -0.02475211068846602, -0.02723564153359699, 4.65563929981927e-05, -0.04383099462740997, -0.01714803708840692, -0.05490313912922324, -0.06468597054116108, -0.039795918367346944, -0.06836318200749689, -0.0615694991032648, -0.07, -0.04142857142857143, -0.034723032069970856, -0.021270304039983354, -0.021642597897134706, -0.0037593006246009197]",split and swap kappas,INVALID,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (13.556346560879334, 29.34927359281614), (18.288308114701394, 38.158844516144356), (24.369599431118075, 46.09722570659339), (32.2869277573525, 52.205900863663544), (40.95909885974564, 57.18520286000976), (50.50567656648548, 60.16225745963968), (60.5056425861016, 60.13618819568697), (69.85448754159705, 56.586667383224054), (75.5830635221929, 48.39011827798835), (76.45772964096881, 38.42844376108782), (72.07912966810707, 29.438012054119845), (63.15402774559877, 24.92773981479344), (53.33385614858753, 26.815656604605326), (45.99705684461341, 33.610608846763085), (41.71086501216581, 42.645461340050375), (40.08810078338976, 52.51291472265142), (40.603545176403514, 62.49962174136939)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Successful test,"[0.039795918367346944, 0.06836318200749689, 0.0615694991032648, 0.07, 0.04142857142857143, 0.034723032069970856, 0.021270304039983354, 0.021642597897134706, 0.0037593006246009197, 0.05375930062460092, 0.01862966170887418, 0.007405171912955817, 0.02475211068846602, 0.02723564153359699, -4.65563929981927e-05, 0.04383099462740997, 0.01714803708840692, 0.05490313912922324, 0.06468597054116108]",flip sign kappas,PASS,"[(45.00405125145895, 60.98208494052094), (45.012014518566275, 70.98208176983928), (39.87066167745316, 79.55917282468872), (30.5882265858081, 83.27890383235533), (20.968642374033905, 80.54694490283521), (14.24839400044823, 73.141658831567), (10.761412582725, 63.76930797426055), (10.0, 53.79833756617749), (11.37908561367054, 43.89388791613802), (14.001642615773164, 34.243903731139454), (19.253658501449763, 25.734125288864902), (27.178655011634476, 19.635401626199073), (35.828256549414604, 14.61699617848646), (45.16971206931339, 11.048073544167742), (55.11463750121159, 10.0), (65.10984984417718, 10.309403004232962), (74.79930195892783, 12.782158090357413), (83.29955714430483, 18.049573185398962), (89.39731651186102, 25.975311680667453)]",-2.5127757687929826,0.022559197967874835,0.022772020590213278,0.0,1.4587081027436293,99.08068563159951,-0.19603182520630733,0.13097133319494023,0.1644973159011386,32.93457943925234,9.17145045305154,0.655986266458567,0.655986266458567,0.0,1.9853465045631746,0.0,304.60008750964863,-0.08297074669638295,0.5745763547126644,0.6933620365155675,55.0,15.394440109535335,0.022559197967874835,0.022772020590213278,0.0,1.4587081027436293,99.08068563159951,-0.19603182520630733,0.13097133319494023,0.1644973159011386,32.93457943925234,9.17145045305154,0.0,0.0,0.0,-0.3873150589616374,0.0,-0.5888103850457214,0.0,0.0,0.0,0.0,,,
87,The road is too sharp,"[-0.043775510204081644, -0.07519950020824658, -0.06772644901359129, -0.07700000000000001, -0.04557142857142858, -0.038195335276967946, -0.02339733444398169, -0.02380685768684818, -0.004135230687061012, -0.059135230687061016, -0.0204926278797616, -0.0081456891042514, -0.027227321757312625, -0.029959205686956692, 5.121203229801197e-05, -0.04821409409015097, -0.01886284079724761, -0.06039345304214557, -0.0711545675952772]",increase kappas 10%,INVALID,"[(61.41764948943199, 48.79015669002008), (61.425612756539316, 58.79015351933843), (67.03625905178566, 67.06787350431246), (76.69888458067325, 69.64346428867437), (85.64543864429018, 65.17589555537218), (90.39401396408905, 56.375268734957785), (91.15296667731207, 46.40411078920789), (88.85377108283996, 36.67201442622627), (84.34260595452506, 27.747363778437553), (78.63258141770046, 19.53788025090299), (70.65192165615707, 13.512179480828035), (60.95928988377309, 11.051917436863501), (51.01477030231404, 10.0), (41.040305194468495, 10.714174917209814), (31.672247880811618, 14.212674905496225), (22.929958614194504, 19.067814283391698), (15.597856018237799, 25.86783424824216), (10.912377668198332, 34.70221552999084), (10.0, 44.66050689902463)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Car drove out of the lane beamng_executor/sim_2021-01-22--09-57-14,"[-0.039795918367346944, -0.06836318200749689, -0.0615694991032648, -0.07, -0.04142857142857143, -0.034723032069970856, -0.021270304039983354, -0.021642597897134706, -0.0037593006246009197, -0.05375930062460092, -0.01862966170887418, -0.007405171912955817, -0.02475211068846602, -0.02723564153359699, 4.65563929981927e-05, -0.04383099462740997, -0.01714803708840692, -0.05490313912922324, -0.02284923584728353]",randomly modify a kappa,FAIL,"[(54.448962597175445, 60.96591762666855), (54.45692586428277, 70.9659144559869), (59.61193251384315, 79.53480624215086), (68.90028007326933, 83.23974883486426), (78.51550102243294, 80.49247271136215), (85.22394682245385, 73.07649300884262), (88.69599691580734, 63.69860048710598), (89.44152823775309, 53.726430058959565), (88.0466700225175, 43.82418937518552), (85.40874727107541, 34.17839425205419), (80.14318492293117, 25.676991240915044), (72.20848531377308, 19.590897081897577), (63.55090216797198, 14.586273812005984), (54.2037744405417, 11.032233400431565), (44.257192404131736, 10.0), (34.26248550941576, 10.325321515914588), (24.57698392413007, 12.813505400081581), (16.085128683406104, 18.094451770817507), (10.0, 26.02989182833091)]",-4.389582730491522,0.0,0.0,0.027777777777777776,0.9182292183648294,-197.08326438025196,0.3987838236010865,0.13365413579816046,0.1374728253923936,12.944444444444445,3.7852678005649656,0.0,0.0,1.0,1.9872439420068015,0.9598438859022521,0.0,0.5358345281353853,0.5796727430587016,0.5796727430587016,23.0,6.4485497305497494,0.0,0.0,0.027777777777777776,0.9182292183648294,-197.08326438025196,0.3987838236010865,0.13365413579816046,0.1374728253923936,12.944444444444445,3.7852678005649656,0.0,0.0,0.0,-1.3629052957756054,-269.1731484903913,0.256290763640901,0.0,0.0,0.0,0.0,,,
89,Successful test,,reversed road,PASS,"[(70.91034304881236, 100.95836152519547), (61.57015419707403, 104.53059782951), (54.842714038371184, 111.92935102927765), (49.137737594866934, 120.14234340593683), (41.15228181890075, 126.16168689589388), (31.15761339639755, 126.48818823466236), (22.566237354039856, 121.37074183056565), (16.36291502277402, 113.5273502137701), (11.681223134606725, 104.69096175104006), (10.0, 94.83330032595231), (13.294323117591247, 85.39150837755057), (19.062338548009194, 77.22266525294226), (24.776242745342515, 69.01588154531986), (27.80868411207122, 59.486752552733364), (27.491908111932148, 49.49177116376941), (27.449843530708364, 39.491859635610446), (29.758636175777596, 29.762035561040843), (31.927184030990816, 19.99999682931835), (31.919220763883487, 10.0)]",0.0,0.02100985858631246,0.021217876988157136,0.0,1.390400561789623,-4.696717606297926,0.009218352754895158,0.13931472474282394,0.15796871911407367,32.833333333333336,9.211430658391912,0.45589612750290776,0.45589612750290776,0.0,1.9833679642612208,0.0,175.12329043254442,0.658299516322926,0.6201220245241907,0.6201220245241907,53.0,15.018662532534007,0.02100985858631246,0.021217876988157136,0.0,1.390400561789623,-4.696717606297926,0.009218352754895158,0.13931472474282394,0.15796871911407367,32.833333333333336,9.211430658391912,0.0,0.0,0.0,0.5052958715222902,-337.2579023464954,-0.33963348536824167,0.0,0.0,0.0,0.0,15.0,-1.1814537675912895,PASS
90,Car drove out of the lane beamng_executor/sim_2021-01-22--09-58-30,"[0.01942631497600698, 0.056458703431393385, 0.037059558517284465, -0.01089962515618493, -0.0526530612244898, -0.07, -0.04397403813387443, -0.02890913346856052, -0.0074805620399890915, -0.056178073749155524, -0.04474729041206896, -0.01107382102431385, 0.01239556673078819, 0.047625199225862086, 0.020330432915203853, -0.025825718875638552, -0.02161182840483132, 0.02448979591836735, 0.019387755102040813]",reverse kappas,FAIL,"[(36.04968313473748, 10.0), (36.057646401844806, 19.99999682931835), (32.36117936317163, 29.291720643121828), (24.873375791166808, 35.919902721721655), (16.585039653956315, 41.51485438162102), (10.459747923292525, 49.419334200955234), (10.0, 59.408760202834834), (15.002428236536133, 68.06761184368803), (22.76240323042225, 74.37497167917087), (31.535577223382973, 79.17407764687337), (41.3699436399491, 80.98659997355412), (50.85482482679194, 77.81847294461812), (59.099856241434594, 72.15989918689827), (67.3821033102843, 66.55593777638424), (76.95082166915873, 63.65083382496712), (86.94069029386287, 64.10086144762141), (96.9391518057785, 64.27626781792202), (106.69889778516378, 62.09742445093281), (116.48898543935948, 60.059242976391175)]",-2.2793011058570345,0.0,0.0,0.022727272727272728,1.4156150168768507,51.75045743000623,-0.1028390413181418,0.14347451230302863,0.18700008576139898,20.613636363636363,5.824295611172121,0.0,0.0,1.0,1.9861069814176573,0.988682888944275,106.30088500111354,0.17371754497770944,0.6973845390610958,0.6973845390610958,37.0,10.41471556905886,0.0,0.0,0.022727272727272728,1.4156150168768507,51.75045743000623,-0.1028390413181418,0.14347451230302863,0.18700008576139898,20.613636363636363,5.824295611172121,0.0,0.0,0.0,-1.4871744178391406,-89.0292456086079,-0.208187184705079,0.0,0.0,0.0,0.0,,,
91,Successful test,"[-0.056178073749155524, -0.0074805620399890915, -0.02890913346856052, -0.04397403813387443, -0.07, -0.0526530612244898, -0.01089962515618493, 0.037059558517284465, 0.056458703431393385, 0.01942631497600698, 0.019387755102040813, 0.02448979591836735, -0.02161182840483132, -0.025825718875638552, 0.020330432915203853, 0.047625199225862086, 0.01239556673078819, -0.01107382102431385, -0.04474729041206896]",split and swap kappas,PASS,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (13.144984836595015, 29.495211185643804), (17.948346798604064, 38.26605572091659), (25.56224244769986, 44.74900204528795), (35.470618991524276, 46.099584980834756), (44.350738023439845, 41.50138033347389), (51.34961235445556, 34.35884870255691), (59.22028080646035, 28.19017152518603), (69.02653855368854, 26.23126647518303), (78.86090497025467, 28.043788801863784), (88.1611016253135, 31.71888637570212), (96.43856153657347, 37.32991635401128), (104.6344254429614, 43.05947260453955), (113.94710060837369, 46.70283386353014), (123.3563546377236, 50.088973053103174), (131.09914314957942, 56.41741883865537), (136.62506259458746, 64.7519382781481), (142.09578119147892, 73.1227947476873)]",0.0,0.02481047919523389,0.025068921686850914,0.0,1.3965259231302922,-37.016404083028505,0.07304133333964784,0.16216788894642817,0.20825236967338237,33.5360824742268,9.428184929437386,0.7566504127655862,0.7566504127655862,0.0,1.999681255317243,0.0,108.45947493750053,0.44666473954250147,0.9998689455827153,0.9998689455827153,56.0,15.566666443572982,0.02481047919523389,0.025068921686850914,0.0,1.3965259231302922,-37.016404083028505,0.07304133333964784,0.16216788894642817,0.20825236967338237,33.5360824742268,9.428184929437386,0.0,0.0,0.0,0.3550630092603426,-227.04858793997383,-0.21266875636717653,0.0,0.0,0.0,0.0,,,
92,Successful test,"[-0.019387755102040813, -0.02448979591836735, 0.02161182840483132, 0.025825718875638552, -0.020330432915203853, -0.047625199225862086, -0.01239556673078819, 0.01107382102431385, 0.04474729041206896, 0.056178073749155524, 0.0074805620399890915, 0.02890913346856052, 0.04397403813387443, 0.07, 0.0526530612244898, 0.01089962515618493, -0.037059558517284465, -0.056458703431393385, -0.01942631497600698]",flip sign kappas,PASS,"[(48.846207733800306, 10.0), (48.854171000907634, 19.99999682931835), (51.038263645268266, 29.758569436049815), (53.36254959484864, 39.484704065211766), (53.336411455234135, 49.48466990503629), (53.03555439311271, 59.480143131861105), (56.08316850896117, 69.00443041232893), (61.81013601751409, 77.20210344532916), (67.59115426434366, 85.3617497630211), (70.90051070131909, 94.79828302333705), (69.23498953217978, 104.65860955115289), (64.56737688152975, 113.50244311717458), (58.376554218300434, 121.35570452581533), (49.79333938808882, 126.48682751970618), (39.79816363823891, 126.17624463284278), (31.80313126504175, 120.16962683648438), (26.08508161074024, 111.9657309235085), (19.345866338402494, 104.57770158456502), (10.0, 101.02034548983467)]",-0.38028089792190234,0.0323365665851299,0.03266993325095598,0.0,1.28527054516316,20.271296323845192,-0.04017163721801356,0.16789668266901273,0.21959233084794172,34.03061224489796,9.507206858481874,0.681086384293591,0.681086384293591,0.0,1.992176902489894,0.0,222.67872150448494,0.2786162516840603,0.9937109371937048,0.9937109371937048,51.0,14.456009172851896,0.0323365665851299,0.03266993325095598,0.0,1.28527054516316,20.271296323845192,-0.04017163721801356,0.16789668266901273,0.21959233084794172,34.03061224489796,9.507206858481874,0.0,0.0,0.0,-0.02008435485119575,-142.5483660905939,-0.44952829240369524,0.0,0.0,0.0,0.0,,,
